e1down_flow,e1down_occupancy,e1down_speed,e1ramp_flow,e1ramp_occupancy,e1ramp_speed,e1up_flow,e1up_occupancy,e1up_speed,e2down_flow,e2down_occupancy,e2down_speed,e2ramp_flow,e2ramp_occupancy,e2ramp_speed,e2up_flow,e2up_occupancy,e2up_speed,e3down_flow,e3down_occupancy,e3down_speed,e3ramp_flow,e3ramp_occupancy,e3ramp_speed,e3up_flow,e3up_occupancy,e3up_speed,e4down_flow,e4down_occupancy,e4down_speed,e4ramp_flow,e4ramp_occupancy,e4ramp_speed,e4up_flow,e4up_occupancy,e4up_speed,e1,e2,e3,e4,raod_3,road_16,road_35,road_48
39,10.789999961853027,20.5,3,78.63999938964844,1.0199999809265137,39,23.135000228881836,14.824999809265137,38,9.71500015258789,21.700000762939453,5,45.36000061035156,1.2200000286102295,33,8.479999542236328,21.7450008392334,40,11.239999771118164,21.060001373291016,0,0.0,-1.0,34,13.375,17.674999237060547,40,10.204999923706055,21.079999923706055,6,48.599998474121094,1.4900000095367432,38,17.78999900817871,17.514999389648438,26,32,10,6,30,26,26,28
41,11.805000305175781,19.84000015258789,5,74.30999755859375,1.590000033378601,36,26.549999237060547,13.765000343322754,40,10.225000381469727,21.135000228881836,7,40.529998779296875,2.119999885559082,41,13.930000305175781,17.815000534057617,37,8.954999923706055,22.90999984741211,3,63.939998626708984,2.109999895095825,35,8.805000305175781,22.899999618530273,44,11.494999885559082,20.665000915527344,2,14.180000305175781,1.2000000476837158,32,19.68000030517578,13.799999237060547,5,19,16,9,26,20,24,30
44,11.309999465942383,20.645000457763672,1,93.48999786376953,0.3100000023841858,42,19.524999618530273,15.5600004196167,44,12.010000228881836,20.389999389648438,3,29.549999237060547,1.2100000381469727,38,24.979999542236328,13.270000457763672,39,9.729999542236328,21.994998931884766,5,74.83000183105469,2.990000009536743,32,7.420000076293945,22.345001220703125,38,11.569999694824219,19.450000762939453,2,16.360000610351562,1.4800000190734863,42,12.194999694824219,19.610000610351562,9,1,13,12,26,28,20,20
44,11.670000076293945,20.650001525878906,1,93.16000366210938,0.18000000715255737,42,19.485000610351562,15.739999771118164,46,11.78499984741211,20.93000030517578,0,0.0,-1.0,44,13.795000076293945,17.844999313354492,34,10.34000015258789,20.814998626708984,3,80.44999694824219,1.5399999618530273,34,10.690000534057617,20.59000015258789,46,11.489999771118164,20.369998931884766,2,16.219999313354492,1.5099999904632568,38,8.614999771118164,21.71500015258789,25,48,18,0,24,24,20,20
38,10.675000190734863,20.610000610351562,5,74.6500015258789,1.6399999856948853,35,21.170000076293945,15.359999656677246,41,10.969999313354492,20.684999465942383,7,49.08000183105469,1.899999976158142,34,10.719999313354492,20.020000457763672,42,10.579999923706055,21.459999084472656,3,81.30000305175781,1.5,41,10.739999771118164,20.03499984741211,34,7.215000152587891,24.579999923706055,0,0.0,-1.0,36,7.614999771118164,24.880001068115234,1,16,27,28,22,28,28,30
40,10.104999542236328,21.440000534057617,1,93.2699966430664,0.17000000178813934,35,10.664999961853027,20.030000686645508,41,10.859999656677246,21.19499969482422,4,36.58000183105469,1.409999966621399,38,15.234999656677246,17.139999389648438,39,8.789999961853027,21.55500030517578,5,69.9000015258789,1.4700000286102295,28,6.605000019073486,20.735000610351562,40,10.84000015258789,21.014999389648438,6,57.7400016784668,2.2300000190734863,36,10.084999084472656,21.014999389648438,17,10,18,12,20,26,20,24
42,11.239999771118164,20.600000381469727,4,23.719999313354492,2.309999942779541,39,11.055000305175781,19.725000381469727,44,10.930000305175781,20.740001678466797,3,20.700000762939453,2.059999942779541,38,9.5,20.795000076293945,39,10.595000267028809,20.110000610351562,4,76.63999938964844,2.0899999141693115,39,13.140000343322754,18.114999771118164,44,11.210000038146973,20.559999465942383,3,29.18000030517578,1.600000023841858,40,9.635000228881836,21.869998931884766,0,7,12,2,20,26,20,24
35,8.149999618530273,23.329999923706055,0,0.0,-1.0,35,7.789999961853027,23.875,43,11.100000381469727,21.614999771118164,2,14.84000015258789,1.5199999809265137,43,10.315000534057617,22.415000915527344,41,12.055000305175781,19.760000228881836,2,86.05999755859375,0.8399999737739563,38,11.65999984741211,19.315000534057617,37,10.975000381469727,20.200000762939453,1,17.639999389648438,0.9399999976158142,36,9.395000457763672,21.220001220703125,31,45,0,21,24,20,26,20
37,9.914999961853027,21.34000015258789,6,61.959999084472656,2.259999990463257,35,22.03499984741211,14.754999160766602,38,9.135000228881836,22.240001678466797,7,50.58000183105469,2.2699999809265137,32,8.954999923706055,20.595001220703125,41,10.024999618530273,22.139999389648438,0,100.0,-1.0,44,10.739999771118164,21.470001220703125,35,8.594999313354492,22.475000381469727,5,42.04999923706055,2.3299999237060547,28,7.385000228881836,23.15999984741211,16,34,2,13,24,30,24,22
44,11.710000038146973,20.389999389648438,2,86.7699966430664,1.059999942779541,40,20.4950008392334,15.700000762939453,40,10.379999160766602,21.064998626708984,8,43.349998474121094,2.109999895095825,35,24.135000228881836,13.269999504089355,45,11.539999961853027,21.154998779296875,1,88.0999984741211,0.05000000074505806,39,10.270000457763672,21.350000381469727,36,8.975000381469727,22.53499984741211,4,33.65999984741211,2.069999933242798,34,7.859999656677246,23.584999084472656,11,23,9,15,28,22,24,24
45,12.130000114440918,20.25,2,87.2699966430664,1.2300000190734863,42,13.65999984741211,18.739999771118164,43,11.975000381469727,20.260000228881836,4,64.37000274658203,2.0999999046325684,37,27.790000915527344,12.779999732971191,38,9.514999389648438,21.704999923706055,2,86.69999694824219,0.9399999976158142,39,9.5,22.395000457763672,43,9.630000114440918,22.0,2,19.90999984741211,1.2300000190734863,40,8.59000015258789,23.05500030517578,12,0,20,6,22,24,22,22
41,11.555000305175781,20.404998779296875,2,88.47000122070312,1.2100000381469727,34,14.239999771118164,17.094999313354492,48,12.194999694824219,20.46500015258789,0,100.0,-1.0,46,17.59000015258789,15.950000762939453,40,10.565000534057617,21.30500030517578,4,76.18000030517578,1.7999999523162842,35,9.90999984741211,20.174999237060547,30,7.755000114440918,23.045000076293945,2,76.30999755859375,1.649999976158142,29,7.039999961853027,23.354999542236328,0,1,11,8,30,26,26,28
39,9.079999923706055,23.005001068115234,0,100.0,-1.0,40,8.989999771118164,23.280000686645508,44,12.104999542236328,20.184999465942383,2,29.200000762939453,0.3799999952316284,44,18.56999969482422,16.315000534057617,43,11.369999885559082,20.614999771118164,3,35.29999923706055,1.100000023841858,42,13.0649995803833,18.700000762939453,34,8.889999389648438,21.970001220703125,2,29.469999313354492,0.5799999833106995,34,8.529999732971191,22.954999923706055,16,0,31,7,30,28,24,30
40,10.885000228881836,20.514999389648438,4,28.190000534057617,1.9500000476837158,40,12.854999542236328,18.510000228881836,46,13.78499984741211,20.060001373291016,0,0.0,-1.0,46,15.180000305175781,18.274999618530273,43,11.664999961853027,19.985000610351562,4,62.470001220703125,2.059999942779541,40,21.650001525878906,15.239999771118164,44,12.09000015258789,20.270000457763672,2,75.83000183105469,1.809999942779541,42,10.765000343322754,21.375,9,29,0,19,24,28,20,24
37,9.479999542236328,21.895000457763672,1,84.86000061035156,1.1399999856948853,34,8.235000610351562,22.53499984741211,44,11.09000015258789,20.93000030517578,4,65.02999877929688,2.049999952316284,40,10.979999542236328,19.65999984741211,47,13.510000228881836,19.505001068115234,0,100.0,-1.0,45,16.05500030517578,16.779998779296875,40,10.40999984741211,20.895000457763672,4,38.13999938964844,1.4199999570846558,35,8.645000457763672,22.154998779296875,4,15,11,17,24,20,30,20
